n,instance,distribution,opt_value,opt_type,timestamp,christofides_cost,christofides_time,christofides_ratio,2opt_cost,2opt_time,2opt_ratio,2opt_iterations,hybrid_cost,hybrid_time,hybrid_ratio,hybrid_iterations,lp_objective,lp_time,lp_status
5,9,clustered,209.33195293857278,LP_subtour,2025-12-02T00:54:15.924306,225.3769507820945,0.000637054443359375,1.0766485843096778,209.3319529385728,1.621246337890625e-05,1.0000000000000002,1,209.3319529385728,0.0006513595581054688,1.0000000000000002,2,209.33195293857278,0.003460407257080078,Optimal
8,0,uniform,265.3566942012774,LP_subtour,2025-12-02T00:54:15.931961,281.8515408730309,0.0006747245788574219,1.062161034683534,265.3566942012774,9.083747863769531e-05,1.0,4,265.35669420127743,0.0007140636444091797,1.0000000000000002,2,265.3566942012774,0.004017829895019531,Optimal
8,1,uniform,295.2453563171348,LP_subtour,2025-12-02T00:54:15.941859,295.7036014950203,0.0006990432739257812,1.0015520825919215,295.2453563171348,0.00010180473327636719,1.0,4,295.2453563171348,0.000743865966796875,1.0,2,295.2453563171348,0.003906965255737305,Optimal
8,2,uniform,290.05148345386925,LP_subtour,2025-12-02T00:54:15.955154,329.19907562971053,0.00084686279296875,1.134967736450372,314.0384481324328,7.200241088867188e-05,1.082698989823917,3,290.0514834538693,0.0008962154388427734,1.0000000000000002,3,286.98629356618204,0.003531217575073242,Optimal
8,3,uniform,291.2428287114987,LP_subtour,2025-12-02T00:54:15.972009,305.5222433909501,0.0008046627044677734,1.0490292404541792,299.9681161212261,2.9325485229492188e-05,1.029958806018776,1,291.24282871149865,0.0008516311645507812,0.9999999999999998,3,273.0979488822501,0.004656076431274414,Optimal
8,4,uniform,299.54632025144105,LP_subtour,2025-12-02T00:54:15.982378,299.5463202514411,0.0005276203155517578,1.0000000000000002,299.5463202514411,4.744529724121094e-05,1.0000000000000002,2,299.5463202514411,0.0005450248718261719,1.0000000000000002,1,299.54632025144105,0.004068613052368164,Optimal
8,5,uniform,297.3150404195537,LP_subtour,2025-12-02T00:54:15.995664,316.35826838835777,0.0006496906280517578,1.0640506714424247,297.3150404195537,8.153915405273438e-05,1.0,3,316.35826838835777,0.0006990432739257812,1.0640506714424247,1,292.6293552179613,0.005705118179321289,Optimal
8,6,uniform,218.85000290408993,LP_subtour,2025-12-02T00:54:16.006000,229.29994919764388,0.0005121231079101562,1.0477493541461527,218.85000290408993,3.5762786865234375e-05,1.0,2,218.85000290408993,0.0005373954772949219,1.0,2,218.85000290408993,0.003918647766113281,Optimal
8,7,uniform,335.61298831307397,LP_subtour,2025-12-02T00:54:16.015702,349.67849722087055,0.0011548995971679688,1.041909906343302,335.61298831307397,8.320808410644531e-05,1.0,3,335.61298831307397,0.0011980533599853516,1.0,2,335.61298831307397,0.005118608474731445,Optimal
8,8,uniform,226.68875773409886,LP_subtour,2025-12-02T00:54:16.027821,230.75280316931,0.0008587837219238281,1.0179278649538421,226.68875773409889,7.224082946777344e-05,1.0000000000000002,2,226.68875773409886,0.00093841552734375,1.0,2,226.68875773409886,0.004688739776611328,Optimal
8,9,uniform,356.4050758922571,LP_subtour,2025-12-02T00:54:16.037541,375.40437019629644,0.0007567405700683594,1.0533081473558557,356.4050758922572,5.078315734863281e-05,1.0000000000000002,2,356.4050758922572,0.0007905960083007812,1.0000000000000002,2,356.4050758922571,0.003461122512817383,Optimal
8,0,clustered,214.7614602324964,LP_subtour,2025-12-02T00:54:16.045798,214.76146023249638,0.00032401084899902344,0.9999999999999999,214.76146023249638,2.1457672119140625e-05,0.9999999999999999,2,214.76146023249638,0.00033092498779296875,0.9999999999999999,1,214.7614602324964,0.003539562225341797,Optimal
8,1,clustered,217.70128629369242,LP_subtour,2025-12-02T00:54:16.053903,248.0559784505969,0.00041985511779785156,1.1394327643795092,217.7012862936924,3.147125244140625e-05,0.9999999999999999,2,217.70128629369242,0.00043582916259765625,1.0,2,217.70128629369242,0.003509044647216797,Optimal
